marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,26780466,R1Q2U73V8QJ67W,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,I love to sweep now!,I think the swivel sweeper is great! It beats using a broom and dust pan. I actually don't mind sweeping my hardwood floors now. I'm buying them for Christmas gifts!,2009-11-29
US,47651660,R2CPNMY8DSJO5U,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Time Saver Swivel Sweeper,"We just got hardwood floors in the spring. My girlfriend tried this first and said how great it is. Can't believe the power it has, picking up litter from the cat box, hair, general crumbs and dirt. Sometimes I use it twice a day. It is wonderful. Lighweight and does a great job and I don't have to drag around my big, heavy sweeper or use microfibler mops which just pushes the dirt around. Would recommend it for anyone.",2009-12-04
US,46456093,R1GT58UT06SZXQ,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,Great sweeper!,"This product does a great job at what it was intended for - sweeping solid surfaces.  If you have tile or wood floors, you will love this sweeper!  I have not had any issues with the unit ... I assembled everything without instructions.<br /><br />The unit even comes with a small cleaning tool which attaches to the pole for easy reference ... all sweepers should have this!:)  Would I use the sweeper for carpet?  Not exactly:)  The unit is great for hardwood - not carpet:)  Keep in mind, this sweeper does not SUCK - it SWEEPS!:)  A standard, heavy sweeper using sucking power to pull dirt; this unit sweeps the dirt.<br /><br />The unit is lightweight and EASY to use:)  This unit is not intended to replace your existing sweeper ... it is intended to replace your broom and dust pan:)  If you purchase the unit with this understanding, you will be fully satisfied.",2009-12-06
US,46343280,R2PSXWOMHLM7W7,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,I absolutely love my Swivel Sweeper,"This may be a little biased as i have not tried any other types of electronic sweepers, but i can tell you, with three kids i am constantly sweeping; after every meal, after every snack and after every craft activity.  This sweeper makes 'day to day' living easy!  The 360 degree swivel action really works well as i don't have to move chairs out from under the kitchen table anymore.  Gets into corners well too!  Love it love it love it!!!  And for my next purchase - i'd love to try the G2 model!",2009-12-16
US,18394986,R1TQRE0F17LJDR,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,Loved at first-didn't last long.,"I loved my mother's sweeper so much I bought my mother-in-law and myself one.  I just loved the product for quick messes with four children.  Needless to say, good things don't last long.  Within 6 months, all three sweepers no longer work.  I could say that maybe I used it too much (once to twice a week) but I know the other two were not heavily used.  I loved the product but the price is too high for the short life.",2009-12-18
US,49667124,R26IF44EC3Y51A,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Great,"Even better than my old one.  The light really helps and it doesn't \\""spit\\"" out when it accidently turns over.  Really glad I bought it.",2009-12-30
US,13224529,R3TLO5CTJ0QCE7,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,Battery does not last,"At first, this worked just fine.  I showed it to friends who went out and purchased it too.  Now...it does not work.  The retail store has stopped carrying the product (good for them) and the company that makes it requires you to pay shipping costs both ways to fulfill the warranty...essentially repeating the cost of the bad purchase you've already made.  Maybe I recharged the battery too long; realistically, who has patience to monitor recharge times.  If you want something that will last more than four months, don't buy this.",2010-01-07
US,47807300,R3OD0IWJAE0FOH,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,Y,Swivel Sweeper,"Very little this sweeper will not pick up. A small flat piece of paper it has difficulty with, but other than that, leaves nothling behind.",2010-01-09
US,22816401,R3HY3USKX5HI82,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,Picks up very little...,The Swivel Sweeper I purchased only picks up very small things and often will pick things up and spit them back out. Not worth the money.,2010-01-14
US,15429023,R1PIF2YK2MIUG9,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,I love it!,"I have had the Swivel for more than a year.  Now the battery is not holding a charge and I am not able to use it, but I have become so addicted to it that I have to get a new one right away.  I think that one year is a pretty decent time for a battery to last, given the price of the Swivel.  It lasted much longer than the 2 months that other people were talking about.  It is perfect for cleaning up crumbs under the table after meals, the junk that people track in from the outside, messes from cooking or crafts with kids, etc.  It is so convenient because it is cordless and the mess is sucked right up so you have no pile of junk to sweep up afterwards.  It can go under almost anything and I love that there are brushes on every side of it, so it can pick up debris in corners of the house easily.  It is a good size that can fit into small places you normally wouldn't get to.  It is gentle on wood floors, never scratching, and it is nice to be able to use it on the mats around my house (in front of the doors, the sink, whatever) when I need a quick clean.  It is so easy and lightweight that my kids, ages 2, 4, and 6, love to use it and that is such a help for me sometimes!  I recommend it!",2010-01-25
US,49927265,R1PQB6YAJGSR3M,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Wonderful light duty sweeper,"I was skeptical that anything this twangy looking would be of any interest to me. But when I used my sister's while visiting over the holidays, I was most impressed cleaning her wooden floors. When I returned home, I ordered this one and have had it long enough to still be mighty impressed with it's amazing ability to get into every conceivable corner and under chairs, tables and base cabinet toe kicks all with one hand. It works well enough on small kitchen carpets, that I don't shake them out anymore before sweeping.  I get somewhere between 3-4 sweepings before recharging and try to keep the battery on the charger for about 6-7 hours. Used the thread cutter cleaning tool to clean the brushes once and it worked OK.  I just laid down laminate in the kitchen and utility rooms and was looking for a way to easily keep them clean. Compared to using a broom and dustpan, this is so easy, that it gets done daily because it's actually fun to use and is much more convenient than getting the vacuum out. The magnet that holds the base to the handle is a great feature, allowing it to be laid against the wall. Only minor irritation is the hole in the handle is too small for my wooden pegs to hang from.",2010-01-25
US,36314025,R14A4670O4GRSI,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,Love it,I just purchased a new swivel sweeper after my old one that I had owned for two years stopped working. The batttery had ran out. I have two children and had used it every day for use in the kitchen for cleaning up after meals. I loved it so much that I had to purchase a new one for the replacement. Its much better than using a broom and dust pan. Its a great product.,2010-01-29
US,32007776,R2N6D2S3IAHPGS,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,Y,fantastic!,"It picks up a lot of the stuff on the floor, charges up fast, and is light and easy to use. It will last about three years (with frequent use).  It is not expensive.",2010-01-30
US,35462564,R2QYUMB8YKEDWF,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,N,Convenient and Effective,This is light and even more manueverable than I expected.  It does a very good job of sweeping smooth floors and cleaning rugs.,2010-02-10
US,15616466,R3RYU1RZDNVEIG,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,0.0,0.0,N,Y,"Great sweeper, bad battery","This sweeper is great!  Love how it gets in the corners and swivels.  It picks up messes with ease.  Too bad the battery stinks.  It only takes one time of over charging to make it virtually useless.  30 second run time and it starts dying.  Just too inconvenient to have to watch the clock in  order to charge it up just right.  (have purchased replacement batteries, same deal)",2010-02-12
US,38154374,R2IBWIQ8VYK8OT,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,1.0,N,Y,It still works.,"This is my fourth sweeper. They all died on me after a short time, but I like it so much when it works that I tried it one more time.",2010-02-17
US,31744352,R27CKDFG88ACZK,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,2.0,0.0,1.0,N,Y,use on carpet-NO-NO-NO,i DO NOT RECOMMEND THIS ITEM FOR CARPET USE. IT WILL NOT WORK ON CARPET.,2010-02-27
US,24612004,RY28I3V5QT9Q5,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,Not at all worth it.,"This product does not work on hard surfaces - it mainly shuffles particles around.  On a very low carpet it works well, however the battery (which needs to be charged for 8 hours to get a maximum charge) does not last more than 2 minutes on carpet making it not worth the purchase.",2010-02-28
US,14014939,R2XPMMI6TMUR4N,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,"Awesome for hard floors, GREAT for stairs!!","I would like to re-iterate that this product IS NOT A VACCUUM!!    The first \\""electric sweeper\\"" I owned was the Swiffer Vac, and I HATED it! It didn't suck up anything... just moved it around. This product, however, is awesome! The first time I used it, I cleaned my whole kitchen floor and hall (both hardwood), and then ran it over my carpet stairs. I must say, using the sweeper to clean my stairs in about 2 minutes is WAY better than lugging my huge vacuum up the stairs for 30 minutes!! I bought the Sweeper at a local craft store for $20 on sale, and it's the best $20 I ever spent! Can't say I'd spend $40 though... I agree with the previous review that $29 or $19 is a much better price.",2010-02-28
US,18781409,RS78W34UXI0WR,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,Battery Charge died in 2 minuts,Nothing mush to say...I charged the battery more than 6 hours and tried use the product for 2 minuts... Battery died...,2010-03-10
US,20216098,R2RPPTPIXUFX1X,B000BKHL1K,507240039,Blomus 65193 29-Inch Wall-Mounted Wine Bottle Holder,Home,5.0,1.0,3.0,N,Y,Great Wine Racks,"We remodeled our wet bar to get rid of the dated (and hard to clean) wall of mirrors and glass shelves. The custom cabinets were supposed to have the typical wine holding wood lattices between them spanning 52\\""...that's a lot of wine! Two of these racks (holding a maximum of 16 bottles) were the perfect solution for us.",2010-03-21
US,50992979,R3V3RBRNP9P1K9,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,was so excited to try this product,"after seeing the infomercial, i was so excited to try this product. It was great for maybe a day. The battery ran out almost immediately (i read the directions and charged it properly.) I contacted the company by email and told them what happened and never heard back at all. sad. disappointing. :(.",2010-03-24
US,23451056,R32XJR5Q1GXFUU,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,Handle very cheaply made,"Just want to add to the many complaints, especially those regarding cheap construction.  The item works great, but only on its second use, the handle broke.  No abuse, just shabby construction.  If you examing the handle carefully, you can see very clearly, that the break occurred at a weak point in the handle.  We haven't followed up on the warranty yet, but judging from the reviews, I'm not expecting the outcome to be good.  Will never recommend this product to anyone!!!",2010-05-03
US,43427154,RP9AKQKZYKL0T,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,A Disappointment,"This product is made cheaply, works good for the first couple of times then it peters out. Bought many as gifts for people and they said the same thing. Worked for a bit, then nothing. Waste of money!!",2010-05-07
US,12641562,R207FXY6TMMXJR,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,Do Not Buy This,Do not buy this product!!!  I could not even complete one flight of stairs without it dying on me about 8 times.  I had to clean it out and untangle it over and over.  If I was not working on my anger I would have thrown it against the wall.,2010-05-11
US,43813647,R2CAJB6VTE67XQ,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,0.0,0.0,N,N,Good for what it's meant to do,"The other reviewers are right. This product is NOT for carpet cleaning at ALL.   I've used this product for just over a year, and it just died on me a couple of days ago. The battery no longer charges. I was satisfied with it while it lasted. I only use it on our tile floors in the bathroom, to mainly pick up cat litter etc. Im contemplating on getting another one of these for the price as it is easy to store, easy to handle and does pick up the dirt on the tile very accurately.   But I dont believe that it would even roll on carpet? It's obviously not designed for that.   The reason Im giving it 3 stars is, after all this time they should be able to make a more durable product that will not require replacing every year.  I do recommend the product if you want to have a separate cleaning tool for hard surface areas to conveniently pick-up litter, sand, dirt or crumbs etc...",2010-05-22
US,22155643,R18GY4SRFQGZPK,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,Very impressed,"I don't order things off the TV very often.  If you are looking here, I strongly recommend ordering it here or from the SS website, the phone ordering process made me very uncomfortable as it was all automated.  But we got ours together last night, and first used the hand tool.  It was great, it picked up crumbs, cat litter, cat food.  Then we used the sweeper itself.  It is so much quieter than a vacuum and did a very satisfactory job.  When this one gives out, hopefully a long time from now, I would definitely buy another one.  I am even thinking of buying one for the office.  We have janitorial, but we work in a small, high security area, and it's a big hassle to let them in to clean.  Overall, very glad I bought this.",2010-06-08
US,52338576,R25T09J21M1H2N,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,bearspet,"I agree with the majority of the reviews - the battery life is horrible.  It worked great when the battery was charged, but after a bit the battery would no longer charge no matter how long I kept it plugged in.  I finally trashed the whole thing.",2010-06-09
US,13854169,R3AYQ0OTNHS1IT,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,Died in under 5 minutes!,"I bought the Swivel Sweeper as a gift for my dad. When he tried to use it on the hardwood floor it worked fine. Unfortunately, when he moved it onto the throw rug it died in under 5 minutes. I was very disappointed in this purchase. The company we purchased from, Photoland NY, had fantastic customer service and took the return and refunded the money right away. I do not recommend this vacuum.",2010-06-25
US,51602446,R1KV36NERTRNMR,B0016MZFXS,99443017,Wesco Star Wars R2D2 Projection Alarm Clock,Home,5.0,21.0,23.0,N,Y,Wonderful clock and toy,Clock is perfect size for a child.  When I received the clock and took off all the protective plastic strips it didn't work.  I put new batteries in it and it suddenly came to life.      This is a great little toy/clock and my Nephew loved it.  The sounds the clock makes sounds just like in the movie.  I only wish the projection of the time onto the wall was on all the time.  :)  Would recommend this to any little Star Wars fan!,2010-06-27
US,43292797,RA06KORTA94EE,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,1.0,1.0,N,Y,dont waste your money,"This sweeper sounds great in the advertisement, but not worth the money. It does not hold a charge after a month or so. I have bought two of these and they are both the same. Not worth the money. Would not buy again.",2010-07-19
US,51775530,R2OR8UDS3LCXHN,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,1.0,1.0,N,Y,Best thing sonce sliced bread,This product is amazing and well worth the price.  It picks up everything on hard suf=rface floos and most on tightly woven carpet. Vertully ends the need for a broom. The  instructions say do not leave in charged for more than 24 hours.  Make sure you follow thses directions. Otherwise the battery will not least.  I would recommend this sweeper .,2010-07-23
US,14968103,RHAKSP9CSY9U4,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,0.0,0.0,N,N,"It's OK, but don't expect it to pick up dust","It's a super little sweeper.  It does just as advertised.  But don't expect it to be anything like a vacuum.  It has no suction.  It only sweeps the particles on the floor into the collection bin, but only particles that can be picked up by spinning brushes.  Dust and powder stay on the floor.  But as I said, as a sweeper it's good.  I especially like that it can get into those hard-to-reach areas.",2010-07-26
US,39044963,R188SLA1COCII2,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,N,not worth the money,"I have two nonworking swivel sweepers in my basement plus a new battery which did not fix the problem -- when I first got this item, I loved it and told everyone how great it was but after using it for about one year, it stopped working,  the 2nd one only worked for three months -- I purchased a new battery but that did not fix the problem -- It just stopped working -- dont know if there is a loose connection in pole or what but for the short time, I used it - not worth the money",2010-07-29
US,16093748,R17I52IKORM9R9,B000VPPMXO,660312168,Roomba Virtual Wall Lighthouse - Black + Model 81002,Home,5.0,2.0,4.0,N,N,Warning: does not work with model # 536,"I ordered two 500 Series Virtual Wall Lighthouses through Amazon, and found they do not work with the new model #536.  The Amazon ad states (in the Product Description) that the lighthouses work with models 535 and up.  According to IRobot product support, this was true at one time, but not with the new 536 (and possibly other new models).  The 536 will only work with Virtual Walls.    FYI, I could not rate the lighthouse, so my rating is for the 536.",2010-08-11
US,17813602,RE7N1UVW39CRQ,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,Terrible Purchase,"I thought I was getting a good deal, when I ordered the rechargeble swivel sweeper. Unfortunately, the good deal was for the vendor that sold me the sweeper. When I received the sweeper, I tried charging the battery, with no luck. In fact, the charger got so hot, that it almost melted. I discovered that the battery was corroded and would not charge. The return policy of the vendor was so impossible to follow, that I just accepted it as money lost. I don't think the problem was the product, but the vendor selling a broken product, and not having a valid return policy.",2010-08-12
US,30247175,R1Q4YFRHASMLVD,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,0.0,0.0,N,N,"Great ingenious product, while it lasts...","I've owned a few of these sweepers & can not live without them. They work very well & are a great alternative to vacuuming. They are not meant to replace vacuuming but if you live in a house with kids that get cereal all over the floor, or you need to sweep a high traffic area there is nothing better than these sweepers, period.    THE GOOD:   They charge quickly and are always ready to use. The unit is so lightweight it glides fast over large areas & I believe picks up & cleans a big area faster than a vacuum could do considering the heavier weight & slow moving with the vacuum.  you can expect the sweeper to pick up 95% of dirt & small particles. Anything small gets swept into the chamber but if the object is larger (like a marble or pen cap) it may not fit or may clog the brush area. This is easy remedied by removing the clogged item by hand, or just avoid any object bigger than a marble. Super small stuff like dust & fine dirt may not get picked because this is a  sweeper, not a vacuum. But you're still going to vacuum once in awhile, right?   The sweeper works on all flat floors & low pile carpet (but it does the best job on hardwood & tile floors or a non-carpeted surface)  This product will pick up all the VISIBLE stuff on the floor so its great fora fast clean up or when you have company coming over & you don't have time to vacuum. These work ten times better than a broom regarding speed & easy of use. They also don't create dust clouds while sweeping so if you're an allergy sufferer this is better than using a traditional broom.  When new, these units also hold a very long charge & can sweep endlessly, I can't imagine not being able to finish a sweeping job when the unit is fully charged. As the unit ages though expect the charge to dissipate as all rechargeable batteries eventually wear out. I saw another review that said the manual warns against over-charging which can kill the battery over time, so perhaps take the battery off the charger after 24 hoursso it doesn't get over-charged.    THE BAD:  these units are a bit flimsy so you can't expect them to last like $200 vacuum. If you aren't careful the pole will bend or crack, & little plastic pieces can break in the sweeper. I had part of the top tray come loose on my last sweeper but it was easily fixed with a piece of clear tape (or duct tape). All the negative reviews about these breaking make me wonder, do people realize this is a $20 item? I've about to purchase my third unit, but I don't mind because we've gotten about 2 years out of each one. Again for $20 even if I had to replace one every 6 months I'd still do it because there is nothing on the market at this price that does as good as a job. We literally use this every day on our floors & could not live without it.   The unit does have a tendency to collect hair around the brush. I've found this does not affect the sweeper operation unless you really let it get bad & never clean it. Otherwise the brush is cleanable by hand & pulling out the hair & debris or by using a scissor or brush-cleaning tool to remove caught material.  Over time the tiny feet that make this unit glide over your floor will wear down & become thinner. When this happens the sweeper will not work as well because the brush will be too close to the floor & make the motor run slower. However it takes a long time to wear out the feet, probably a year or two with daily use so this is not a big deal. But note that if you wore the feet out you probably got more than your money's worth.  The dust tray release is a little flimsy but operational.  you sometimes have to sweep over an area a few times to get all the items you are trying to sweep up, remember this is not a vacuum so there is no suction. Considering that it works surprisingly well & get most everything with the first pass.    SUMMARY:  Great unit, no serious complaints. I think this product is better than the average reviews it is getting, simply because I don't think you can ding aproduct because it doesn't last forever. Performance-wise its exceptional at sweeping, 5 stars. This will do much better than a small cheap hand-vacuum or stick vacuum because I've tried many of them. Of course its not going to do as well as a full upright vacuum. For its design & price it is exceptional. When this unit first came out it was $39 on sale. Now its half that price new. If you buy this unit be realistic, its not a $200 vacuum. You may have to replace it in 6 months or a year but at $20 for something you use daily, I think this is still a good investment (I get about two years out of mine before they die). There are very few items you can buy for $20 that are going to last forever. This is the best alternative to daily vacuuming especially for hardwood & tile floors and nothing is faster for a quick clean up. Can't see how you would not like this product.",2010-08-14
US,23377039,R1SZGDRA7O7EFA,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,Disappointed,"I followed directions and charged the battery 8 hours, put it in the sweeper, and it worked great! For all of 10 minutes. Then it revved its motor, stopped, and has not worked again. We have tried charging the battery again, checked to make sure everything is where it's supposed to be, but all for nothing. The machine does not work. That was an expensive 10 minute sweeping job.",2010-08-17
US,52489908,R3SHYGMIVK3UHB,1592533868,479207439,Art of Paper Quilling: Designing Handcrafted Gifts and Cards,Home,5.0,0.0,0.0,N,Y,Super instructions and pictures,Im new to quilling and couldnt have picked a better book to start....the pictures are wonderful...and so are the instructions...cant go wrong.B.W.,2010-08-20
US,20360058,R3A8OYZD6UPAIK,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,bad battery from day 1,"i ordered this product because i loved the one i've had over a year. But the one I ordered from Amazon has not work since I've received it,this one was to go in my camper. Going camping, haven't had time to deal with the hassel of returning it!",2010-08-20
US,33489727,R36UHN34IMG68U,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,2.0,2.0,N,Y,Rip off,When I tried to turn on sweeper battery was dead.  I charged per instructions still no luck. Tried to contact the seller and they wouldn't even respond back to exchange for a battery that worked. Very disappointed in seller and product.,2010-08-21
US,34283808,R233VZ13M4AZJ7,B0016MZFXS,99443017,Wesco Star Wars R2D2 Projection Alarm Clock,Home,3.0,37.0,41.0,N,Y,Projector Clock doesn't always project...?,"This Clock is great for the Star Wars fan.  My son loves that it make all kinds of R2-D2 noise when you press the DEMO button.  But that is also the only time it Projects the time on the ceiling/wall, other than when the alarm is going off.      I would have thought that a PROJECTOR CLOCK would project the time ALL the time.  That would not be to much of a problem except the that only other way to read the time in on a tiny little screen, which does not light up so it can not be read at night.  And if you press the DEMO button in the middle of the night you get a lot of R2-D2 noise, that wakes up Mommy ;(",2010-08-25
US,48319549,RNQZ1ABLMD7E6,B000VPPMXO,660312168,Roomba Virtual Wall Lighthouse - Black + Model 81002,Home,5.0,1.0,2.0,N,Y,good lighthouse,Works just as it's supposed to. I have a petseries roomba and this worked just fine with it.,2010-08-28
US,47323655,R1RA42CH5OZI0Z,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,0.0,0.0,N,N,Mighty Wife,"I purchased my Swivel Sweeper quite some time ago.  And when I did, the add was for two.. So I gave one to my daughter and kept the onther one. I love it and just a couple of months ago, I bought another one at a store for my daughter-in-law.. They love theirs also.. My grand daughter is now feeding herself, and the Swivel Sweeper really comes in handy, for clean up..One thing though, hers, being quite a bit newer than mine has a little tool, that attaches to the handle for cleaning out the brushes.. I would like to know how I can get one of these tools for my Swivel Sweeper..Mighty Wife",2010-08-31
US,17955813,R2OO62J6D6VZE6,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,18.0,18.0,N,Y,A. Zitouniadis review STCDBR,"Unlike a lot of stuff that is sold with the Star Trek franchise<br />This one actually does live up to our expectations!<br />It isn't plastic, it's metal and it actually looks like the ones seen in the movie!<br />I do not think you will be disappointed, buying one for yourself, a friend or just to wait for it to go in value, as does most Star Trek things do.<br />And from this seller get price and ships fast!<br />Thank you!",2010-09-17
US,14823802,R13D47BZLXFG9C,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,0.0,0.0,N,Y,satisfied kinda,"Not too bad, but site was a little confusing,  thought I was ordering the top of the line, but got the original",2010-09-24
US,11860570,R2V8LV5HSVFNNK,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,0.0,0.0,N,Y,dead battery,This is brief. The unit didn't work. It had a dead battery upon arrival. Returned. From now on I will read all reviews before ordering.,2010-09-25
US,33797264,R3A163GE8RDRAL,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,1.0,1.0,N,Y,"Love this product, use it every day!","First of all, it's NOT a vacuum. Good grief, you shouldn't plan on this replacing a vacuum either. It's a sweeper and that's it.  I love it for my hardwood floors. It picks up better than any other sweepers I've had. Yes, I've gone through a battery on it, but only one battery in about 4  years.  It charges fine. It works fine. And, I habitually left in the charger for over 24 hrs a time because I'd just forget about it.  I KNOW that is not good for the battery life and is bound to wear down my battery at some point.  Sounds like there have definitely been a few duds in the batches of these products, but I can't say enough about it. Mine has worked GREAT!  I recommend it all the time!",2010-10-04
US,43689558,R3PXBQAYHD6SMG,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,1.0,1.0,N,N,swivel sweeper,I am in my 70s and  have arthritis.  One day I was hauling my vacuum out of the closet and decided then and there not to do it again.  It was just too heavy. Since I have no carpet at all I decided to try this marvelous contraption.  I love it!   My hubby has a shop vac which I can use for  upholstered furniture so I haven't missed having my canister  vac..I haven't tried the  sweeper on carpeted areas  but for my hard surface floors it works great. I gave my vacuum to my son  and he's happy with it.   I haven't yet given away my broom and dust pan but I  don't use them much any more.  Wonderful product highly recommended by a 74 year old gramma!,2010-10-10
US,13962832,RA7KS2YK0G3XC,B0039Q7QKE,877239393,Star Trek Starfleet Command Division Badge Prop Replica,Home,5.0,13.0,13.0,N,Y,"Not exactly as pictured, but great.","1. Very accurate to the latest Start Trek movie.<br />2. Not as thick as you would think (while the picture above does not show a side profile, it looks thick)<br />3. Real metal. A good thing in this world-o-plastic.<br />4. The writing and badge design on the box pictured above is photo-manipulated (\\""photoshopped\\"") as the writing on the box you get is barely visible.<br />5. The background behind the badge in the box that you get is brown, not yellow/gold as seen above.<br />6. It has two pins to hold it securely and upright to whatever garment you attach it.<br />7. The badge is heavy. You may want to find a way to anchor the back of the garment you use or ensure you are using a thick enough fabric to prevent sag.<br />8. Brushed finish is nice. These are still obviously mass produced, so a little cleaning up via better brushing and removing some flash may be necessary to make it picture/conference perfect.<br />9. Will try to remember to post detailed pictures once my new HTC Evo 4g arrives.<br /><br />Overall great product. Looking forward to obtaining the rest of the badges. Someone want to gift them to me? They are on my wishlist... (hint, hint) :]",2010-10-12
US,23188581,RE3QP48N114WO,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,1.0,1.0,N,Y,Cordless Swivel Sweeper,I really enjoy this product.  It is light weight; goes from tile to carpet without having to change from one position to another; it holds it's charge well; it goes around chair legs and under tables easily; it picks up most anything I've ever had on the floor.    It was easy to assemble also.,2010-10-12
